Request,Average messages
10761,5.2
31242,5.25
11501,4.83
16911,5.25
29205,3.83
10775,6.0
10588,5.0
537,4.38
25114,4.5
23070,4.38
31265,4.78
29218,5.33
27171,5.44
21028,6.33
21029,3.75
18983,5.75
555,4.67
27180,6.5
21039,4.5
21042,4.56
27187,6.5
21044,5.0
14749,6.0
10809,4.75
31116,5.5
6239,4.2
16959,6.25
29251,5.0
9314,3.0
29263,4.5
31314,7.0
23397,5.6
29270,4.33
25176,5.5
19036,7.0
4701,6.17
29280,5.0
614,4.45
19047,4.83
19900,6.25
27244,4.5
10864,4.5
12051,4.38
31351,6.0
12921,4.11
2684,4.38
14973,2.5
12928,3.5
2697,6.25
7523,3.8
21094,3.67
21137,4.25
10899,3.2
19253,3.67
23191,4.38
3183,6.0
12956,4.5
6814,4.2
19104,4.71
17059,5.71
29350,4.89
17067,5.0
159,3.86
8878,4.83
19122,5.13
1139,4.71
2741,5.5
2742,5.0
27319,5.0
31417,4.38
23227,5.0
7626,5.75
21182,4.2
12991,4.0
31424,5.0
6849,5.0
8898,4.89
6854,5.11
29384,4.44
24574,4.0
15504,3.5
4812,5.5
4813,5.13
15054,3.0
12299,6.0
7971,4.5
17112,5.0
25308,4.0
23261,5.25
25310,5.25
6882,4.5
21220,4.4
19173,4.71
17127,5.33
18642,4.89
17130,3.89
25324,3.75
19181,5.0
2800,5.57
21234,4.6
25331,6.0
22666,4.5
2516,6.38
23290,5.29
21244,4.6
15829,5.5
13057,4.33
29442,5.0
5590,4.5
11014,5.29
15112,4.56
1867,4.11
15831,5.14
6928,3.86
15121,4.0
6932,4.2
2413,5.4
15131,7.0
27420,4.8
6941,5.67
8990,4.11
805,3.14
17190,5.33
21289,5.25
27442,4.67
23759,3.6
31538,3.75
29491,3.6
24030,4.67
25401,3.5
21306,6.0
32223,4.33
31549,4.33
7188,5.67
11061,5.33
4928,4.11
5415,4.4
17221,4.89
4935,5.14
27464,3.86
21321,5.13
4943,4.78
31570,5.0
4947,8.0
6996,3.57
21335,4.0
7000,3.0
13145,6.2
15197,5.6
7006,4.56
19295,5.62
15201,3.6
15202,5.0
9059,4.71
17253,5.11
21499,4.88
32572,4.33
19308,5.11
4973,5.25
7667,4.5
1512,4.33
17266,6.13
21363,4.57
7029,4.6
13179,3.67
29564,4.6
24580,1.0
29504,5.4
13186,4.67
2947,4.33
19334,4.71
13191,5.83
19338,4.2
2199,5.5
23442,4.5
2965,4.67
13206,5.5
9111,5.0
30191,5.67
19361,5.29
13218,6.0
24445,3.0
11176,3.63
25468,3.0
5034,5.63
13227,6.17
19373,4.14
25402,4.5
25521,3.5
11186,3.67
23027,5.0
23477,4.43
29622,4.0
13129,5.13
19385,4.2
19386,5.0
13243,5.5
31677,5.38
5057,5.89
25539,4.14
965,5.67
969,5.5
7116,4.63
29645,4.78
20491,4.33
13265,5.33
2211,3.5
15316,3.0
29653,5.5
9175,4.75
18119,4.89
3035,4.5
5084,5.0
29664,5.89
3041,4.5
3043,5.44
3045,4.67
24401,6.0
17386,5.25
24743,3.56
11244,4.67
30585,4.0
13297,4.57
11251,4.8
5113,3.75
9210,5.5
2557,5.83
15356,6.0
7165,4.63
29694,5.0
7168,4.67
14848,5.83
3077,5.89
25606,4.0
24065,4.1
1037,5.5
25615,5.0
13328,4.88
2904,5.0
5139,5.86
23572,5.5
13335,5.43
3100,5.0
1053,5.17
29726,4.4
9247,4.5
15392,4.4
19494,6.0
1065,4.5
22023,5.75
23730,4.0
31791,4.2
3121,4.8
27698,5.0
23603,4.6
1077,5.63
3130,3.0
27709,5.5
16565,5.0
7234,5.4
3595,7.13
17476,5.44
865,5.88
19980,4.33
23627,4.0
9292,5.11
23630,4.33
7247,5.5
10291,4.67
25681,4.78
15442,5.6
9299,5.0
13399,5.0
19546,4.83
527,5.0
3165,5.25
11359,5.43
1121,5.0
21602,5.0
31843,5.14
29797,5.0
29800,6.0
31851,4.88
1087,5.33
19567,4.6
31859,3.75
15476,4.5
31862,4.57
9337,5.5
7290,4.38
17531,6.38
29820,6.25
1161,5.0
11402,5.33
13451,6.25
15500,5.22
785,4.0
1166,6.0
17552,4.25
21650,4.17
29209,4.8
1179,5.0
11424,4.22
6609,4.29
9381,5.0
13478,4.75
32625,5.0
13484,5.25
13490,5.11
23431,5.5
5307,4.0
31933,3.88
27839,5.71
27840,5.89
5317,3.29
3271,4.6
13512,4.67
19660,6.22
31949,4.67
3279,5.8
31954,3.89
23763,6.11
3284,4.43
29910,5.2
19671,4.86
15576,6.6
17626,5.13
21723,4.5
4509,6.5
7392,4.13
29921,6.63
17275,5.33
3622,6.89
29928,4.5
31612,4.0
21741,4.71
5358,4.44
22397,5.0
21745,3.75
31986,3.25
3317,4.67
27897,6.44
3322,5.0
17660,4.67
23807,4.44
11523,5.75
27908,4.22
15621,5.88
15625,4.89
3340,5.0
15631,5.25
9490,5.22
9493,5.38
29976,5.78
2068,3.33
5679,5.33
13601,5.5
21794,4.0
3364,3.8
13410,3.67
13607,4.38
25890,4.0
1324,4.33
11567,4.57
32048,4.0
15665,5.22
9522,4.5
31283,5.0
26505,6.71
23864,4.0
19769,5.0
5436,4.89
21823,4.67
3394,4.88
11589,5.67
15686,3.67
13639,4.67
9544,5.5
11593,4.75
22071,5.13
27980,6.33
7501,3.67
27982,4.5
16753,6.0
27193,3.0
11608,4.0
14223,4.38
7520,4.0
16955,5.78
15719,4.0
5480,4.13
17769,3.0
23914,3.0
26855,6.75
31757,4.0
11629,5.0
21871,6.2
19824,4.38
9587,6.0
21877,4.0
5494,3.33
19833,5.4
1402,4.44
32124,5.0
23934,5.75
23445,5.0
9600,5.0
17793,5.0
32130,4.11
10208,3.0
64,3.0
11658,5.14
18327,4.88
30092,3.86
15757,3.0
28046,5.0
7405,4.33
29235,6.33
15762,5.5
2627,3.89
1428,5.4
5776,4.6
5531,4.2
17820,5.11
26022,4.67
32167,4.33
17832,5.0
5545,5.5
13739,4.0
17372,4.88
30126,4.8
23983,4.29
28080,5.5
30129,5.6
28082,4.0
21940,4.67
1463,4.83
3512,5.25
32186,5.0
11708,5.25
32189,4.29
9663,4.5
15809,5.0
4618,4.5
7619,4.13
15815,5.25
1480,4.88
32201,3.0
21962,6.0
30967,5.83
30601,5.75
26069,5.33
28118,5.0
21975,5.0
9689,4.67
15835,5.33
12538,4.67
11742,5.8
4005,5.75
9696,4.83
21985,5.0
32227,5.0
15845,5.22
19944,5.75
12199,4.33
1516,3.67
13807,4.0
11760,6.0
19953,4.5
3570,4.0
21075,4.0
1524,4.17
14590,4.0
29609,5.0
28311,4.0
3578,7.11
31489,4.56
7678,5.43
30057,5.75
32256,5.5
26113,5.33
3586,6.5
7683,5.0
3588,8.5
7685,5.0
24071,4.2
30216,5.5
22025,5.0
17931,5.0
5644,5.44
9746,4.0
16302,2.0
32278,5.5
22041,4.25
14255,4.29
17948,5.8
24093,7.67
32286,4.29
5381,4.2
22107,4.75
32292,5.14
13862,4.5
3624,6.89
3629,1.0
30254,5.86
15919,7.11
1585,4.43
28210,4.67
1589,4.89
17975,5.2
4963,4.25
11836,6.88
26173,4.0
24128,4.57
9824,6.0
9795,4.29
31670,3.5
20039,4.63
7753,4.67
31203,5.5
14263,4.83
9805,6.13
3662,3.75
3665,4.25
3668,4.17
20053,4.63
20054,4.5
13913,5.0
19727,4.56
9821,4.5
18014,4.88
28261,5.38
18016,4.13
13922,5.86
15973,5.67
32358,4.86
13927,5.33
16999,5.57
32365,4.67
26227,4.88
1654,1.0
20088,4.56
3711,3.57
28292,5.83
3718,4.25
3719,5.5
11912,5.67
30349,4.57
22158,4.0
13967,4.6
32400,5.43
22083,5.0
11203,4.67
18069,4.67
22166,5.8
16023,4.22
20121,4.67
5787,4.11
11854,6.14
11935,5.0
16032,4.6
20131,5.44
26278,6.0
22184,4.0
26281,4.5
28331,4.38
28332,5.0
13355,4.75
7858,3.67
1607,4.5
22198,4.5
28343,2.0
16059,4.0
14012,5.25
20175,4.14
22208,4.0
22209,4.38
16288,3.5
11973,6.0
15538,4.86
25548,4.5
11978,5.0
19063,6.0
32460,4.5
5837,5.0
14031,5.17
7888,3.25
24274,3.67
20184,3.83
18137,5.0
20190,3.78
3813,4.5
14289,4.25
636,4.6
5867,6.5
14060,5.0
1773,4.38
29724,3.4
22255,4.25
7930,3.89
20220,6.0
18182,5.0
18183,4.0
32520,4.44
16137,5.5
23511,4.4
3854,5.63
26383,4.14
26385,4.86
3859,5.25
3861,6.67
28443,4.67
12061,4.43
29862,2.67
28449,4.0
24354,5.22
16163,5.5
12068,6.0
15324,5.33
3882,6.0
5933,3.75
28462,4.57
30513,4.63
10547,4.67
30518,6.29
22330,4.67
3900,5.0
24381,6.0
3902,5.33
12405,4.43
22336,3.0
11232,4.0
10052,4.11
16110,5.67
28491,4.25
18252,5.0
10061,4.4
8014,2.0
22353,4.11
18258,3.6
5972,5.14
30350,4.75
30552,6.0
12124,5.0
32605,3.29
24414,6.5
30560,7.0
30561,4.67
26466,4.71
32614,3.0
28522,4.5
16421,7.25
16236,7.0
24429,6.17
16240,6.0
8049,3.78
16243,6.25
18292,5.11
24440,7.0
32633,6.0
23530,5.0
8520,5.67
16257,4.5
26499,5.5
30358,6.0
21341,4.8
1928,5.75
12169,4.44
3979,5.44
8077,4.86
24462,3.5
16271,6.0
728,3.0
18326,3.8
20375,5.0
18756,4.57
14235,4.67
3998,4.25
20383,5.8
14240,4.88
6049,5.0
4002,6.5
13979,4.86
30628,4.33
30629,4.56
6055,4.67
23047,5.5
6130,4.83
8110,4.6
30639,5.5
13640,4.33
32690,5.0
1974,5.57
12617,5.0
16313,4.29
18365,3.8
22775,4.33
26560,4.44
25248,4.44
10178,4.0
30664,5.47
4041,3.0
14286,5.14
26575,4.67
20433,5.33
6098,4.0
14294,4.0
28631,3.0
24538,4.67
18396,5.57
12255,5.56
32736,6.0
20449,5.4
18402,5.43
16355,4.0
22501,4.89
24072,6.25
26600,5.33
12265,6.25
10219,5.2
27837,5.5
2034,4.33
26611,4.5
9615,4.4
7166,4.0
24566,4.14
14329,4.89
22436,5.67
24573,5.2
32766,5.71
16384,6.0
4096,5.22
28677,5.2
15685,4.38
10247,4.11
29597,4.5
2058,5.0
2059,4.44
28687,3.13
16400,5.63
2392,4.88
24594,6.5
21,4.0
4121,3.4
6574,5.57
16411,5.44
2076,4.33
20509,5.0
10273,3.83
28708,3.0
26662,5.63
8540,4.8
6186,6.33
2094,5.56
6493,5.14
29363,4.33
15369,4.89
30776,5.0
6201,5.83
24636,4.38
10,4.5
18498,6.22
6211,6.71
12356,5.33
12359,4.75
12360,4.0
2123,6.22
8268,4.56
16464,4.0
26705,4.33
31978,4.67
28713,4.0
22884,5.83
18522,4.43
11730,4.67
24671,6.0
6242,3.33
16483,4.0
28775,3.4
30824,3.67
12393,4.83
4215,5.25
109,4.71
30831,4.78
26736,4.78
2161,4.0
18546,4.0
14453,4.29
18550,6.0
15075,4.88
28929,4.6
18554,5.0
20391,5.83
26753,3.71
28802,3.89
24707,4.75
28804,4.43
10376,5.13
2186,4.88
7191,5.22
10380,6.67
16527,5.25
6288,6.0
2194,5.25
17091,5.67
26772,4.71
6294,5.43
23055,4.67
14489,7.25
7194,6.0
4258,4.13
26788,4.63
20646,4.0
9585,5.14
2217,4.88
8363,5.38
16556,4.0
31853,4.8
26800,4.11
28849,4.11
28851,3.67
24758,4.88
22712,5.67
4281,3.89
22718,4.5
24767,5.0
14528,6.0
13344,4.75
24777,5.63
18634,3.0
20685,4.71
8402,6.0
12500,5.63
4309,4.0
26838,3.0
12503,5.6
12505,5.11
25295,4.0
222,2.0
24800,5.33
16609,5.8
16610,4.89
14715,4.33
18660,4.89
30949,3.57
8422,4.67
17105,4.0
24808,4.75
18666,4.5
29735,4.0
20716,4.11
28910,6.5
6384,5.0
723,4.88
18676,3.8
30966,7.0
19171,5.5
30968,5.67
10489,4.43
2299,5.17
12330,3.5
2304,4.5
26881,3.4
2307,5.33
2308,4.88
30422,3.75
10502,4.33
27009,3.0
264,4.33
8459,4.83
28034,5.5
24848,5.33
22802,6.33
6420,5.29
18478,5.5
14617,3.86
287,3.67
4384,3.11
12577,5.29
20771,4.4
31012,3.0
14629,4.56
295,4.67
14633,5.13
2348,4.75
18733,5.44
8495,4.5
20789,4.63
8503,4.33
16697,3.5
10554,5.38
6461,7.0
5173,4.43
24898,4.78
24899,4.86
28996,5.86
16709,4.0
2375,5.57
6473,4.4
14666,4.44
31053,6.6
6478,5.63
16440,4.5
338,2.75
29011,4.0
24357,5.33
12630,5.57
22585,5.6
29016,6.11
399,5.67
14214,3.8
22877,4.44
29026,6.33
26980,5.0
26983,5.25
29033,4.8
16103,4.8
23613,5.63
12665,5.33
6522,6.83
31807,6.56
18812,5.25
20861,5.5
8575,6.0
22449,5.67
26347,5.25
16772,5.86
4487,4.5
31113,4.73
29066,5.86
16783,6.6
14737,4.2
6546,5.5
3764,5.43
4502,5.67
20888,2.5
29085,5.13
4510,3.44
21675,5.33
8610,4.33
22947,5.63
8612,4.75
2469,5.33
12711,7.0
16812,5.5
4526,4.5
2461,4.0
28744,4.33
8627,5.17
20918,4.4
6583,6.33
29112,5.5
4537,4.67
22943,6.75
18876,3.0
22451,6.4
25022,5.5
29429,4.71
8642,6.75
25027,2.0
14788,3.67
4549,5.0
4551,4.83
6601,6.11
9975,5.14
14800,2.5
4562,4.67
4563,4.67
27093,3.29
22998,5.33
6615,4.8
29147,3.33
31197,3.86
8613,4.13
8272,5.0
483,5.0
10724,4.5
4584,4.56
12778,4.0
18924,5.17
29174,4.2
14839,4.33
14842,4.29
23038,6.5
5808,5.0
25091,3.8
27144,4.33
5890,5.43
4622,5.0
527,4.57
1112,4.33
29205,3.5
16918,5.67
537,4.78
12827,5.33
18973,5.0
4639,5.67
16929,4.0
18840,5.67
10787,3.0
23077,4.57
14887,5.14
18524,3.5
31274,4.33
10800,4.67
10805,4.25
25143,5.83
19002,6.0
10811,5.5
27197,5.89
8766,6.5
6721,4.0
29250,4.43
21059,4.0
19014,5.5
22284,4.71
31306,5.0
31308,5.33
2639,5.11
25169,4.86
23123,5.78
27226,4.8
14942,4.33
29281,4.0
610,3.33
10851,4.75
29285,6.38
10854,5.71
31335,4.25
14954,4.57
17511,5.67
6766,3.43
4719,6.0
19058,3.0
16147,3.33
21108,5.25
636,5.2
14974,4.83
14977,4.67
19075,3.0
17031,4.83
27272,4.17
10889,5.0
14986,4.5
8844,6.5
20589,5.63
6805,3.67
26635,5.0
17050,5.0
3183,4.5
12958,7.0
25029,4.78
4773,5.25
12060,5.33
21162,6.0
27307,3.57
12402,4.5
6833,3.56
31411,5.22
31414,4.13
10935,4.75
19130,3.86
31420,5.13
2750,3.6
21184,6.5
6944,5.5
29379,5.4
23236,6.0
25285,2.5
2759,5.8
21195,4.33
17103,5.75
25297,4.56
19155,4.88
10966,4.83
31735,2.33
4824,5.0
1487,5.0
23263,5.0
2785,5.33
738,5.78
29411,6.14
23268,6.0
27365,6.0
4839,5.2
30829,4.0
4321,4.0
15084,4.6
7634,3.78
8943,4.0
29349,5.0
28115,5.83
27381,5.25
13046,6.33
759,4.33
764,3.5
2813,5.13
14210,4.0
2815,5.42
2817,4.11
31496,5.0
4322,3.75
21258,5.22
15115,6.0
780,5.0
29454,6.67
27407,4.33
15123,5.25
9710,4.0
29472,6.71
4901,4.0
14129,4.5
6952,5.11
29149,4.43
30856,3.5
25396,4.33
15159,4.78
31544,5.25
15161,5.5
2875,5.29
17286,4.89
1504,5.33
834,3.89
139,3.75
15172,4.89
25415,5.5
2188,6.25
25418,4.5
21303,3.88
11087,4.0
20280,5.0
21330,5.33
2531,4.0
6848,4.0
1850,5.0
7008,5.17
10043,3.88
26625,4.8
17256,3.71
9069,4.43
17264,4.17
147,4.33
13172,4.17
9078,5.29
13175,5.0
9082,5.33
22335,3.5
6634,5.0
17280,5.63
25473,5.57
902,3.75
21383,5.44
14828,6.5
21386,6.14
910,2.5
19345,3.0
19346,5.17
27541,4.33
12441,5.78
12100,6.25
23450,4.75
3567,4.0
17309,5.38
928,4.13
13217,5.67
19364,3.88
16198,3.86
13810,3.75
19375,4.67
7092,2.0
27574,5.5
15289,4.78
12034,5.17
7104,3.0
19393,3.5
25419,4.75
5063,4.25
15304,4.56
6647,4.22
17570,3.67
19408,4.0
31697,3.56
7124,3.33
21897,5.5
17367,4.0
13272,4.25
12452,4.8
27610,5.67
3919,3.5
8830,4.0
7134,4.6
997,5.25
5095,4.6
11240,4.5
3053,3.8
31726,4.4
23537,4.5
19442,4.63
17398,4.8
4265,4.0
15354,6.0
19451,4.17
17411,4.63
21510,3.83
23561,4.0
23630,4.5
5134,4.88
15875,5.17
171,5.22
29718,4.57
31767,6.22
15386,3.75
9855,4.5
31772,6.5
27677,8.0
5151,5.5
3104,5.5
9250,4.33
1059,5.6
19495,5.0
16038,4.6
19497,5.0
13354,4.67
3117,5.67
16319,8.0
520,3.78
5982,3.71
13366,7.33
29752,6.0
11324,4.0
31805,5.78
21566,4.5
1087,5.33
9280,5.5
13379,6.0
14518,4.29
17478,4.5
17480,3.88
19529,4.6
29771,5.25
3938,5.0
17486,3.0
25101,4.13
5201,4.0
23634,4.25
21591,5.0
17496,5.86
13403,6.25
17577,5.0
27742,5.0
21601,4.88
3170,5.6
13414,6.83
31847,4.25
11368,5.0
11358,6.0
19565,3.83
9327,5.33
13425,4.5
29810,4.13
29813,4.67
29814,5.0
17531,3.0
2084,6.5
21632,5.75
24768,5.33
23686,3.5
9352,5.0
9353,5.57
19594,3.0
25739,5.57
1167,3.91
1539,6.25
31892,4.5
9365,4.4
25750,5.67
12825,4.67
13467,3.33
9378,5.5
29860,4.8
19621,4.33
13478,3.8
29865,4.4
1195,4.0
15533,5.0
21678,4.67
31920,5.25
11442,6.83
19642,5.4
29883,4.33
1212,4.22
31935,5.56
20000,4.5
27510,4.75
21703,4.22
5322,5.33
21367,6.0
25804,4.5
29901,3.75
14541,4.13
17617,3.8
5332,3.83
9431,4.29
9434,3.5
13519,4.8
19676,4.14
32366,3.33
11486,4.78
21730,6.75
2292,4.0
13521,4.5
9449,3.0
11498,3.89
22055,5.67
1260,5.89
7405,3.44
5361,4.43
5362,5.17
31988,5.38
23797,4.75
27866,3.0
15612,4.67
21760,4.17
19328,4.5
15621,5.2
897,3.5
19720,6.22
5385,4.5
25866,5.5
9485,4.25
3342,5.14
9487,3.71
13584,7.0
9491,3.57
25876,4.33
13589,3.5
23830,5.11
7449,4.71
31962,3.5
24136,5.89
1316,4.5
32037,5.0
29990,3.0
23850,4.11
31623,4.0
24458,5.0
13617,5.33
15666,5.4
29577,3.5
5432,3.0
9533,6.33
5438,4.0
23871,6.0
15681,4.0
1346,4.0
7493,4.0
7495,3.6
4273,4.38
25930,4.75
23884,4.17
13645,5.44
24450,5.0
30034,4.88
1593,5.0
32089,5.0
23898,5.11
18319,4.33
27996,4.57
5471,4.22
8080,3.5
9571,4.38
11622,6.33
13680,5.33
25969,4.5
28024,5.4
9594,4.6
1404,5.5
5354,5.5
5503,5.4
1409,5.33
15746,3.2
7558,4.57
29932,4.33
7063,4.0
3469,5.38
30094,3.86
23789,5.11
9616,5.33
23956,4.5
23960,4.0
1433,3.33
3653,3.33
8432,5.5
25553,4.5
21403,5.5
32164,4.25
24134,6.0
21745,5.14
7596,4.86
3502,5.0
31645,3.0
17841,5.22
244,5.0
3517,4.57
26056,4.29
19913,5.0
16007,3.75
1485,5.25
9679,7.25
28113,5.33
28114,7.0
26067,3.5
15828,5.33
15830,4.83
5591,4.67
30684,4.67
31311,5.67
26077,4.0
5599,3.5
7648,5.0
3553,4.83
15843,4.86
26085,3.2
9704,4.33
5372,4.8
7659,4.67
11758,3.67
21999,5.22
26096,5.0
3569,4.5
28146,4.38
26102,3.78
10153,4.5
30201,4.33
24059,5.86
13820,3.0
5630,5.0
26111,3.75
13568,5.0
32683,4.89
17925,4.6
28166,4.17
1543,5.25
7688,5.47
4484,4.63
11787,5.5
32268,4.5
6061,5.13
28178,5.0
19010,4.8
24984,5.0
18009,4.0
24096,5.57
13861,4.75
20007,4.78
9768,4.8
9769,5.4
28205,4.67
7727,4.67
22067,5.67
13877,3.0
22071,6.11
17977,4.5
24122,6.67
1631,4.56
28222,3.88
24128,5.5
30987,4.43
9797,5.38
5702,4.11
7752,4.71
13829,2.25
1963,6.56
8919,4.0
22097,5.2
9810,5.83
20051,5.25
22100,5.38
15957,4.0
9145,4.75
28260,5.0
9823,4.75
25423,5.0
7624,4.17
11879,5.5
28265,5.67
5735,3.5
9838,6.33
32368,5.5
22131,5.14
32372,4.67
24852,5.0
9850,5.17
26235,4.11
7804,5.5
13950,5.0
30335,4.67
26243,3.5
18052,4.29
21782,4.25
20103,5.17
8580,5.71
18059,5.0
24204,5.92
20110,4.25
11921,4.0
18066,5.67
26259,4.25
27246,4.5
20119,4.75
20120,5.0
5789,4.67
4171,4.67
4803,4.0
7842,4.0
7158,6.0
28614,6.56
11942,5.67
32425,4.75
26282,4.5
26312,5.25
20143,4.67
18096,4.29
32177,4.6
24244,5.78
22197,4.0
3768,5.17
628,4.33
30401,4.63
7874,6.0
26307,4.14
20165,4.75
1734,5.0
22216,4.78
28365,4.63
7886,4.4
1746,5.33
291,4.44
3797,5.89
11990,5.75
9943,6.0
18145,4.57
14050,5.33
20195,3.67
18149,4.2
20199,3.8
32488,3.5
8487,4.89
20204,4.0
12014,3.0
12926,5.57
18167,5.0
18168,4.5
19412,5.6
22266,5.0
20219,4.0
17045,6.2
20223,3.8
1794,5.13
3843,5.2
20438,5.5
29313,4.25
22280,4.63
20234,5.33
18187,5.0
5900,4.83
1807,5.0
16086,5.43
28433,5.0
20242,3.0
12051,4.13
18198,5.0
28439,5.33
28440,4.75
18204,4.0
20261,5.83
30502,5.2
12073,4.0
7978,4.22
7979,4.0
14124,4.0
30511,5.29
22320,4.44
20273,4.89
30515,4.67
28468,4.25
1846,5.0
26424,4.22
24378,4.75
25703,5.13
12093,4.38
12094,5.6
10549,5.57
9805,6.0
4017,4.33
1858,5.86
16196,3.0
12102,5.25
16201,4.0
18402,5.67
5967,5.0
16208,4.56
22354,5.0
12118,8.0
20311,4.0
26457,3.83
22363,4.44
16698,6.0
16222,4.43
12128,6.33
22370,5.14
30564,4.33
14183,3.5
1896,4.67
24426,4.0
13970,4.67
21821,7.0
24433,3.33
6003,4.89
3956,5.4
18296,4.78
14201,4.33
26490,5.29
10107,4.5
26261,5.0
30592,4.38
30594,4.13
1926,5.14
12169,4.38
26506,4.22
8075,3.67
22412,5.14
25922,6.29
3983,4.88
18320,4.13
11246,3.2
28567,4.0
6041,4.89
8090,4.0
26523,5.33
12188,4.6
1950,5.0
16287,4.86
24481,5.0
19978,4.86
22436,7.0
16294,6.29
28583,5.0
16296,4.88
11181,5.0
3399,5.29
1964,6.0
10157,5.33
1969,4.25
6067,5.89
12214,4.8
16311,4.75
8120,4.17
22457,6.44
3271,4.86
20415,5.5
1985,4.33
16323,4.33
16374,5.17
4038,4.29
26541,5.6
30664,4.5
31525,5.5
1995,5.5
22479,5.25
15956,3.5
10193,5.38
32726,4.43
6137,5.0
18393,4.67
12252,4.6
24541,5.75
28325,5.0
20450,5.0
26597,5.4
26601,6.0
30700,4.11
4077,4.2
4078,4.67
4083,4.5
2036,5.4
10230,5.0
28665,5.0
8191,3.44
12288,5.86
8192,5.0
20483,5.11
16388,3.8
9070,4.67
12294,5.83
21506,4.5
4115,3.14
26644,3.6
8878,5.75
17417,4.0
2073,5.25
20507,4.75
12317,4.0
8222,4.78
14367,4.5
5809,5.2
26664,3.57
30765,6.75
2094,5.25
12637,4.75
10288,3.67
16434,5.38
14459,4.0
28725,4.13
22583,5.11
12347,6.33
24641,5.0
20546,5.0
67,4.86
18501,5.4
26695,5.0
28745,3.67
26053,3.8
77,4.25
8270,3.29
4175,5.13
22608,5.4
4177,4.0
26709,5.5
14423,5.0
16476,6.0
18525,5.5
16478,4.67
9573,5.0
16481,4.63
14434,4.86
30819,5.86
12391,3.67
22633,5.0
14442,5.2
19815,4.29
18547,5.22
8309,4.75
28791,4.5
18555,4.75
16508,2.5
12226,4.5
26464,6.0
12418,5.25
2179,5.56
26760,5.0
6282,4.6
10379,6.14
15384,4.67
4243,6.25
14485,5.0
20630,4.57
20632,4.4
708,3.71
16539,4.5
346,5.0
26781,6.0
6306,4.13
24739,5.71
20644,4.2
30886,3.89
22695,4.5
30749,5.86
8368,4.0
