Node,Load of node by messages routed
32009,734
26168,779
1593,455
9790,1407
3649,278
9798,127
7756,444
3661,156
26193,288
9813,286
19385,675
9818,154
5730,397
15977,506
26218,451
11883,1197
3693,337
3695,142
18032,627
20085,795
9846,297
3704,337
24190,635
7813,728
16010,807
3725,342
24208,413
1681,659
24515,542
28309,1124
24215,252
22168,1682
11934,511
26278,834
9902,346
30388,1201
5814,672
5821,206
22206,448
3775,353
20162,745
18116,706
11981,413
20430,616
9943,720
3805,270
12240,695
14175,652
32485,1508
12006,303
24302,413
12016,411
32497,372
12018,400
14070,1987
3834,616
20227,848
5896,676
1808,1079
12248,271
3862,327
28443,1210
5919,513
18208,332
3876,470
20267,547
10032,617
30513,665
28470,234
22329,1136
26430,1283
28481,751
18243,335
8010,1176
1875,639
24407,791
8030,378
32607,1155
3943,839
17383,207
12140,986
24431,423
18296,630
30595,886
6021,855
29676,1030
24458,274
20366,1049
24463,295
26516,719
26521,140
12188,313
8098,962
4081,415
1960,1025
26537,482
30641,363
6066,491
1971,213
4032,605
22466,939
16323,820
1988,364
14277,744
16327,156
29687,250
14286,310
30672,550
4056,315
2522,386
21484,178
20465,402
6136,553
8192,478
16396,228
24604,302
29,1767
30,133
2079,491
24609,129
4132,903
18471,1276
41,417
24620,279
28717,744
26672,748
16436,553
30793,609
6218,420
19029,216
28751,700
12371,703
8280,957
15716,734
30810,444
4189,557
10334,1297
8287,282
2156,775
26737,446
6261,548
16511,312
30400,832
20610,1168
14470,702
14482,202
150,1087
22680,1178
22682,122
24731,1091
6302,563
22687,220
8356,702
24748,377
26813,869
16577,685
10437,574
14537,724
28875,816
14540,209
20687,226
28881,320
14372,1299
4318,985
4324,138
10470,314
26861,677
22227,565
30966,1143
22778,447
28923,477
10493,359
3797,1221
10496,167
20737,515
14595,531
10504,208
9260,136
6419,937
18709,1177
16665,727
24866,549
8483,952
20774,585
24872,270
4394,663
31021,321
16698,787
4413,458
8510,631
2367,1189
18752,527
28993,739
6468,658
13366,470
22863,929
31459,952
31061,619
24921,406
22877,218
18800,332
12660,1812
20859,769
18814,408
29058,633
23275,230
20870,439
24970,509
22925,468
2453,490
29084,311
10657,754
7239,1173
2485,151
14777,1366
25018,646
18877,563
450,1586
31179,823
12748,670
4559,1347
27095,1514
2520,953
31193,656
18908,361
6624,1264
1789,560
23022,580
27119,558
29176,839
21294,806
18953,233
16911,990
4627,597
8724,1388
6679,373
29213,383
31263,440
21025,1061
6691,290
10792,1100
6698,270
28423,134
16477,367
4667,615
12860,1065
19006,748
16960,628
19020,340
8786,629
16981,224
2658,912
620,900
14781,549
25200,974
6777,832
27259,964
27263,325
17031,244
2699,809
2702,124
21135,752
19088,430
2707,521
31386,552
17052,419
27418,277
21153,270
29349,1073
25254,627
17063,218
14109,436
19120,316
15816,969
15027,1320
15033,518
712,1052
23255,1308
17119,914
29411,643
29412,491
19176,627
27371,1007
5344,739
19183,174
25329,669
17140,588
23285,169
23299,241
27408,583
4885,1427
23322,243
4892,106
4893,419
23335,127
23004,948
812,632
19246,405
21295,245
11060,1497
13109,894
13110,241
11065,189
21168,527
31549,687
23008,204
6980,1310
25413,442
839,442
9036,1574
23377,542
23378,245
11097,660
25434,329
2909,1192
19296,725
7012,620
27496,918
13175,797
31614,902
7039,678
2944,737
21377,566
25474,624
9095,527
25481,253
15242,1392
2955,433
922,237
25506,197
23462,761
25512,301
25515,148
13231,375
21426,381
25524,207
11196,914
19390,661
29631,1692
5057,1390
5061,460
29641,223
976,760
31224,425
15314,674
21463,520
988,126
25572,432
25579,312
1006,234
3062,1097
15354,287
3070,793
31752,1034
20652,280
31760,140
23569,812
19474,393
29717,1033
13337,371
31775,220
17442,1927
23587,285
9259,1360
29740,755
31790,271
15412,627
1078,643
31806,304
21567,833
9287,459
13385,359
25674,912
27723,1387
1102,272
19539,894
1114,224
23643,750
19564,186
25709,363
24588,371
11375,1176
31858,478
23671,380
19576,218
4628,187
19580,181
20330,210
9342,696
31872,314
20673,171
7304,617
15497,853
5261,1152
7310,308
21647,619
19611,530
13476,537
1190,470
25773,770
1198,210
21687,321
7357,256
22731,422
31940,177
1222,295
15559,675
31950,255
21712,266
13522,331
17624,1493
13533,328
13536,405
5355,306
27888,966
15606,497
7415,399
19327,296
9469,718
32000,674
9088,639
10114,433
32014,326
1297,477
25881,659
23835,1198
19742,762
1311,214
32043,519
32045,425
23860,257
23864,268
25914,582
1339,519
5437,668
9592,379
25922,300
907,554
27972,522
7493,904
7494,290
21835,1066
9560,1025
9563,159
1374,643
5476,657
11622,1271
28008,463
13675,927
17779,1268
28021,242
15736,430
3452,1971
3454,221
13698,652
7564,698
30098,2086
30105,197
23970,1090
7588,230
26021,966
32166,1235
17833,263
19885,991
21940,852
20382,345
30134,485
11706,787
28094,613
7620,368
24822,376
3528,632
19918,526
17874,448
17878,303
4346,202
32223,812
21994,508
9715,526
11764,769
28152,823
15865,367
15867,143
15957,298
15875,200
30217,728
13834,876
19984,460
26142,557
7712,544
17955,817
28196,632
17957,193
28201,549
15918,210
26163,302
9781,757
30264,646
24127,1277
15936,217
30276,383
17993,326
22090,728
17996,162
3669,791
3673,290
26209,704
24162,402
24164,166
21436,139
5739,1597
9837,711
7790,839
21438,278
18038,350
22135,391
7800,132
18041,222
24197,374
7816,366
1674,1969
24206,184
24213,180
1686,140
32025,137
22168,419
13978,849
32414,1350
2672,315
20130,862
24227,397
1706,502
4040,263
20148,198
24256,319
18114,647
9929,771
9939,125
7893,943
19065,339
26331,1047
16094,993
32479,576
20193,634
3811,279
24296,725
5866,1042
12011,1428
9964,443
5872,335
31927,323
9976,314
22269,537
3838,274
1791,114
28421,1597
1799,158
13271,697
32524,622
26382,559
14100,925
28440,328
16156,781
10013,476
26419,430
1844,623
3895,485
22328,475
3899,251
18236,1321
14143,456
32582,701
22344,550
20300,1031
30547,1190
18261,302
14168,527
28506,602
10090,712
30579,372
3958,630
6007,1203
16249,457
20346,306
24446,957
12162,1149
16280,578
10142,463
4007,588
2034,348
4018,155
6069,195
26551,1193
22456,894
12217,266
18362,497
19787,272
18376,404
6094,505
1999,1162
20433,925
28628,946
30679,1068
18400,319
12261,372
8174,1498
16381,709
12274,478
22515,615
24570,766
6141,717
10581,639
26624,739
16385,506
10242,1393
28675,1182
2053,1130
10248,265
22539,612
28689,225
4121,708
5,395
18465,623
32092,264
30763,909
24623,404
18480,202
28723,376
14389,1441
14393,728
6495,692
4159,268
10305,393
24652,409
12369,1154
26706,854
18518,241
28775,553
10348,192
8305,763
18548,237
4214,396
26746,592
12414,656
12417,335
10374,566
8327,225
16528,957
16535,136
30880,665
18595,487
16552,167
2224,1392
30902,182
28856,484
31,581
8382,682
19488,363
30915,235
16580,525
6341,1692
24777,564
10442,1094
205,1439
29731,286
17102,295
8406,612
18649,535
1788,696
18656,185
8418,761
20711,2026
232,365
22761,1437
6381,264
4337,1052
20726,312
30976,513
18689,354
24836,1082
261,375
24840,412
12555,920
16652,580
18701,625
12562,139
2323,1265
6420,613
6421,246
28951,1176
16432,526
16674,209
4391,724
2344,652
12587,725
305,603
22839,604
16697,344
329,398
31054,669
22865,145
29019,421
20831,611
4451,577
22885,589
10601,931
31083,592
22893,648
3422,458
6517,401
24952,804
382,496
24962,283
16774,467
1445,253
6540,416
4498,446
18850,1003
27048,1415
18858,357
10671,437
16829,469
10689,299
22978,823
4549,375
14796,1934
25037,434
20942,503
475,955
29149,1326
27103,574
4576,682
18513,733
23016,1000
10729,422
12784,880
10738,352
29780,274
18225,427
31232,1091
27138,443
31238,308
16903,787
21000,900
25107,973
16922,416
21019,344
4869,449
18977,1392
8739,1791
24326,1066
27182,569
22280,548
12863,1013
18432,201
12878,118
6735,865
8785,252
31314,727
16142,482
27226,264
12893,646
13072,294
10856,990
31338,272
2674,1686
9715,172
17014,732
21115,882
8830,372
27263,319
27264,151
6790,575
27287,160
25240,967
17055,414
8876,456
15021,948
27314,429
31418,539
17088,379
31425,178
706,1238
24694,322
2761,771
6862,761
31458,395
8931,533
31460,376
742,758
8948,378
8318,476
17147,520
11005,1197
6910,287
4864,1403
29445,1298
13066,1057
8976,443
8984,187
27426,602
13094,196
2855,672
9013,538
2879,369
6982,496
17232,617
17234,311
4948,636
21335,1294
21337,129
21339,137
25439,1376
15202,1049
21347,168
21358,206
27503,529
13169,594
23414,1754
1855,698
9084,764
31617,1032
23431,138
11154,705
15252,310
2967,605
31644,234
23454,218
25508,724
15273,239
31659,449
25519,168
27568,811
1523,440
7102,961
21442,316
23491,412
3017,751
25551,458
15314,577
23514,365
17373,426
21476,985
15335,422
19432,152
19441,162
17404,296
11261,426
13312,551
32599,275
29713,1796
17440,453
27683,1158
29735,107
31787,1304
23597,638
11310,534
1071,2014
29744,130
5172,1799
30217,613
29752,190
1092,270
29767,137
7241,1003
21581,788
5198,291
26808,308
1891,378
15444,705
25686,817
25785,633
11352,265
17499,617
13408,1363
5220,224
29801,291
11377,362
5234,193
9747,234
5237,225
23670,647
19577,1112
31870,542
29830,199
1170,420
1175,194
11421,504
32284,836
9386,1665
31917,455
13488,1035
29874,403
3253,1585
15542,802
5305,829
9406,316
9413,128
9420,174
1236,731
19671,869
15576,319
31966,458
7391,1139
27874,1017
15588,259
27879,475
29930,602
15606,211
15614,298
26838,700
9479,655
3344,638
7444,649
14897,654
11562,1360
23853,684
25910,785
3390,489
23871,208
17728,1684
32067,865
1351,836
32073,175
21848,1805
23780,568
23900,541
30046,817
25952,895
32100,350
1382,423
13671,1122
3435,228
11629,585
20232,230
15731,1103
28031,793
9601,582
3470,282
1431,306
32154,436
1436,228
7584,1123
13731,475
26021,444
32169,157
5546,1290
3500,326
32173,190
28083,435
9656,644
26047,399
26050,255
21955,864
1481,379
28107,213
9680,303
3537,567
30168,591
32217,391
7644,720
9702,191
19946,1631
28141,543
3567,273
9712,120
3571,240
24052,1133
11767,1212
28155,430
9724,174
28159,329
3588,234
28169,209
5642,749
15883,1134
9742,378
30223,214
26128,1063
3603,366
9748,165
24091,396
19996,694
32286,158
24837,125
17328,651
9763,352
26151,491
1576,657
28204,969
13869,1243
9774,257
26162,448
20020,388
32311,498
11832,902
1594,575
9788,328
9789,194
26174,667
13887,393
13889,155
15938,750
1603,297
30277,1072
17995,2591
13912,151
13918,113
13922,362
16316,1056
7787,917
7788,190
15982,405
32370,517
1652,410
13942,456
11896,605
3706,1038
20092,1091
9855,547
24192,896
13899,185
1667,187
7818,410
9868,389
1677,261
20110,151
3730,339
7827,356
30358,925
32422,380
5800,1135
20140,316
30382,545
30388,558
24252,371
16061,646
5822,394
3778,611
5842,231
22227,2062
32470,506
32471,266
9945,811
12004,806
7913,927
12012,247
14062,1027
16117,698
20218,849
20220,211
20221,141
5894,504
12040,580
18187,1326
26382,1683
10000,800
18194,237
3862,787
11226,579
20268,549
19421,2248
7985,516
10700,261
24383,707
32583,662
32588,153
22354,321
1876,331
22359,421
1881,137
5978,787
30557,1199
14175,786
28514,1790
3939,863
26471,760
5997,416
14217,605
1933,361
14222,124
14223,131
14227,396
20372,707
8086,911
26538,444
26539,137
6060,785
26541,139
6063,240
12217,1041
26556,217
12225,405
26566,213
4039,532
4042,147
30673,885
6098,808
22483,1092
30676,301
18389,1056
4056,237
32730,1321
8187,834
30694,348
22522,806
24571,1100
14337,600
2054,670
30728,571
2058,380
2059,338
24592,2285
16417,684
24615,272
10280,901
6186,1078
1032,441
8244,703
26683,205
28736,1224
14406,565
20551,686
30793,769
74,2109
79,279
28752,360
26711,279
6239,472
18530,1518
10344,876
4204,723
26733,464
24690,422
4221,272
18558,455
26751,243
18560,304
16519,578
30858,873
28815,841
10947,112
16536,186
14490,727
2204,1139
12448,1234
20645,1100
8939,437
22699,1623
14511,458
16562,657
4277,429
16569,274
4283,190
193,675
12493,467
24783,966
6357,338
14551,475
2273,436
22756,375
229,416
26855,784
26663,710
4338,523
243,345
9940,674
2299,208
26877,201
4354,447
6407,611
10508,1007
8461,1555
2318,403
22800,398
4369,339
18706,1282
26899,510
12567,793
16668,1006
26917,348
20774,738
20778,139
10541,614
20790,221
8513,341
22850,567
20804,160
20805,164
12614,301
10567,138
22860,230
14671,1070
10578,365
14677,223
10583,107
6490,827
6494,351
10591,418
12696,695
12646,321
20839,413
16744,710
31089,519
8578,462
387,996
22918,592
4494,1187
14737,493
24983,1279
16792,787
27038,1094
22945,150
2476,1325
29105,1946
22964,367
4510,153
4169,1098
1439,625
26698,120
6592,861
10697,663
31178,1070
30455,702
8653,867
2515,673
25062,430
6631,653
8683,444
4592,438
10737,581
20982,912
6652,195
510,313
4608,404
23041,680
4618,287
8715,340
12815,971
6681,552
27166,789
21024,212
21025,152
25122,1053
25124,107
25132,190
25134,135
29235,1115
25143,393
4532,553
8763,800
16138,1530
19008,656
10821,561
16968,1139
25015,281
4685,630
2638,741
600,1189
27230,589
19040,706
630,257
14967,1260
21113,783
636,466
29313,591
21125,114
29320,330
12937,683
21130,426
31371,1051
27281,250
25234,563
4762,793
6811,922
10921,729
25260,429
27310,648
6836,500
25270,191
12989,881
10946,192
31427,279
21190,517
8909,1250
8915,125
23253,1118
31447,505
8929,329
15074,1177
19173,921
25323,901
17133,1176
6898,535
467,985
10957,429
2806,1078
29432,796
17347,304
29444,226
6919,529
4875,823
4881,438
17171,355
4231,174
29489,302
27448,761
9018,596
2875,452
13117,1176
831,1003
11083,784
29516,391
21330,1082
23381,923
15192,752
17244,687
2909,445
13150,172
23397,279
18919,1341
31598,1063
9071,404
2930,309
9645,810
19322,1244
17277,567
11134,447
900,858
21381,401
31623,243
11756,318
9100,376
13202,798
29589,733
25497,1217
26778,531
9118,298
29602,609
23460,381
17320,403
5034,1269
21420,470
2992,589
31265,529
21431,162
21432,181
13242,839
11196,568
19391,539
960,559
6304,563
25537,496
843,237
19397,325
966,368
15304,865
3017,569
21458,572
31701,849
23512,791
7130,621
24058,313
26789,237
9194,923
25580,607
27629,1424
31729,892
17394,607
21491,396
1012,485
9205,203
23721,582
9209,142
15358,532
13141,264
5128,861
10071,474
21516,463
1038,314
17434,635
11296,780
6309,309
27693,586
21341,293
11312,407
11316,183
19509,992
5174,528
21002,266
11327,297
15425,433
27714,584
9283,752
23635,628
17500,622
3170,925
1124,961
29797,1303
29799,377
19560,582
19568,147
21624,828
15482,545
13436,1155
19585,437
25738,1313
11422,534
15520,475
7337,1097
3242,613
25772,382
27825,957
13490,545
12830,338
11448,660
15554,482
7367,401
19668,1014
23765,907
3292,374
3300,323
17642,869
9452,775
7405,528
25838,730
11507,549
15604,599
11510,324
5370,1159
15615,301
3328,393
32002,1651
9482,228
27915,830
29969,1012
21784,354
27929,191
13598,1093
21799,299
21800,217
23853,652
27950,365
21808,324
15665,538
23858,469
3795,297
9528,293
9529,293
30014,562
30016,245
3393,906
25923,729
1352,1503
21047,518
1359,263
7507,1136
3418,735
28002,536
11626,1085
11627,183
32124,1201
25981,292
17796,1296
21893,727
21741,695
11669,253
23109,464
30113,593
242,354
9648,153
20723,577
1473,253
15811,831
11716,417
9462,272
9672,147
11722,227
13772,1087
20849,328
15828,523
26069,872
9686,470
24025,1150
1499,518
5596,1582
26081,244
11749,203
17900,951
22008,748
3577,832
18259,557
7082,1155
22022,281
26122,665
1548,453
24079,295
11793,412
15895,381
28190,1448
20004,1899
13868,637
17966,557
32307,1615
24116,1216
30261,1082
30269,188
4704,552
20034,321
15939,631
5702,751
17991,194
11848,510
11850,130
11852,279
28237,955
6414,310
1622,704
30308,269
7773,1611
3678,159
9825,1314
7778,311
18020,485
1637,611
9489,376
32361,1363
3692,407
17343,347
13949,757
30339,487
20103,747
22152,132
22162,183
26259,1330
9891,505
5797,924
11946,967
20139,486
3756,540
18093,681
11950,262
22192,378
14007,572
11964,145
7871,697
18112,360
18115,248
1734,608
11981,495
14035,468
22228,308
20190,589
9674,139
3673,1032
7122,629
1783,541
20220,436
5898,811
7950,439
3861,741
28439,1191
30488,613
18208,926
3873,403
7973,319
28455,362
22151,1172
28475,409
22333,870
5958,483
10060,714
22351,243
8019,315
5975,549
8035,365
14185,1002
12143,1046
16244,784
3961,795
3962,539
8063,247
22400,915
14726,519
31041,1176
14219,470
20365,1146
1934,748
8091,199
30623,728
1952,383
9201,216
28584,597
1976,230
20414,150
16320,325
20421,275
26574,1248
13987,394
12254,632
20449,401
8162,510
28650,577
9214,276
8191,280
10246,2378
14352,1380
22546,577
14355,324
4122,247
6174,847
8233,494
24625,720
25950,229
16438,765
4153,439
2108,763
20542,991
25952,216
30788,820
20551,239
77,1294
4176,398
12986,497
24674,748
2147,810
28772,706
12393,1403
20839,477
8300,634
4114,198
22638,821
24688,711
23912,628
22644,470
29033,472
16504,798
10370,634
12425,515
14479,692
12443,389
26782,482
30879,766
28832,685
20642,761
28838,432
169,882
8364,485
14509,344
8370,152
26808,125
14526,295
18623,1877
192,538
26817,407
20674,641
10443,574
30950,773
18812,116
30954,420
20720,447
16631,766
14720,652
4355,1202
26887,483
20744,405
22796,1068
8920,615
16658,330
31790,261
16664,175
8474,725
6427,1527
10536,855
419,142
18734,711
12597,981
20737,373
26937,451
14650,1107
28989,829
6466,251
4422,478
12618,286
16718,586
20817,864
29010,233
14676,310
4437,498
14678,191
29021,167
2401,1250
29414,700
9617,252
26684,582
26989,539
16751,230
29042,185
26995,245
10615,529
18808,796
31099,843
22908,1136
31102,258
11669,1953
18816,316
16776,287
14730,167
24973,1788
29070,435
12689,809
6548,695
14747,464
31132,758
413,1695
16795,376
12709,701
16809,326
436,723
27061,967
8640,1261
25025,659
4546,904
10693,694
29131,824
4173,712
16851,482
4575,784
8678,651
16873,302
20972,1135
31214,684
27389,309
18937,509
20991,250
2571,1600
16908,254
2580,229
21017,174
10779,1060
25116,694
6688,701
16943,271
16945,155
21091,186
25144,260
16960,300
14915,887
27204,972
8778,587
23116,774
21071,347
2645,330
31321,832
31326,406
6755,562
21606,171
25190,482
29289,1099
21103,315
23157,659
29304,319
21118,164
10888,588
8844,408
25229,593
17038,577
2705,638
6805,396
15000,656
27289,379
10908,490
12957,1410
21156,608
19112,1299
27308,435
27312,108
10938,336
21184,562
27330,318
18891,912
27333,327
4811,1352
8312,293
17106,417
10968,669
15070,627
17126,319
747,1938
15145,360
31485,1069
8973,488
2830,1208
6930,1013
17177,608
25371,836
17182,171
27427,421
27429,276
2855,845
15144,481
809,697
29482,738
9009,717
23353,1405
4928,1064
17219,437
21323,892
13137,1219
29522,646
9055,369
7010,798
4963,463
27492,556
29158,371
874,511
21355,598
23404,527
31600,374
17265,644
7037,256
4991,361
31552,594
31619,428
7044,285
25479,753
23020,870
32579,679
919,833
19739,299
23456,1028
31652,558
21413,395
27560,442
19379,1375
7094,444
7096,135
11208,391
21451,412
9174,513
14841,425
7131,539
7134,351
17375,927
27616,609
27617,243
11244,351
19438,756
25590,927
19449,280
15354,225
6655,742
13314,1054
11269,395
21510,730
5130,1017
173,223
5136,137
11281,613
29716,1409
31765,776
15383,471
20314,507
11295,254
19488,352
5166,493
26359,141
11312,736
25649,542
15414,361
13833,1449
27706,1010
31803,406
31807,123
9281,650
13381,602
31822,363
21593,708
7260,800
19558,278
24997,203
9322,433
8383,278
21629,340
15489,633
31883,397
27788,556
7320,308
17565,1169
3236,1800
15526,422
15538,174
19638,925
19646,280
17600,296
1217,1327
15557,192
7366,513
3275,386
25804,645
1229,314
7377,239
15575,253
21721,792
13535,792
29921,1004
9442,896
15587,331
31974,869
3305,379
7404,466
1265,687
25842,303
13558,308
27896,721
27519,347
5374,1756
13569,439
15621,428
32011,545
19726,758
19730,142
17691,983
21793,725
23843,2536
7476,884
19770,494
21832,255
25931,1038
25933,192
3408,731
19800,335
13660,722
13661,513
30529,514
25951,114
15712,635
3427,464
28008,1298
28011,178
17774,829
19825,730
9605,1075
1943,410
28044,328
30095,1465
32145,1337
1426,1080
32149,159
1430,187
7579,759
26012,794
26019,155
7593,206
32171,259
30124,233
21934,678
23985,646
11699,320
28086,616
1465,689
32187,510
26046,381
1480,430
3531,1037
15823,1102
30164,462
9125,513
7653,673
11763,689
22146,751
22442,678
9727,1136
22016,658
11777,184
15879,754
22024,270
11785,354
28171,556
1548,538
11791,414
13844,539
24090,630
22046,273
9759,349
32288,774
22056,343
2712,310
26158,715
4360,246
3634,618
3646,244
30273,900
11190,1287
24139,576
30287,230
27235,320
24506,144
28261,826
22801,316
26216,373
12398,239
20095,1315
3713,416
30338,552
7834,801
26268,405
11934,882
26448,447
24225,688
9891,1070
9898,728
32428,772
18095,1918
11952,237
11963,157
3779,478
30417,407
7893,467
11991,306
30426,291
8144,1065
14051,1102
32488,397
24297,552
3821,300
20206,884
26355,734
3829,274
1782,1328
3831,389
5881,2153
5886,572
26372,180
26373,177
18182,576
16141,1375
24335,670
28435,1291
22293,1260
28445,352
32543,741
16160,214
7971,934
30501,920
12075,747
26419,689
15326,1358
20279,794
22328,474
3897,731
18234,799
16187,329
14140,742
9184,258
3907,349
18245,376
22349,394
16207,540
32592,337
8026,626
18271,206
14186,543
26485,349
1913,1209
20352,374
4075,662
30600,471
18321,866
3987,642
3989,276
28567,974
20376,377
18329,186
1946,328
30619,518
8176,398
18343,753
18346,680
14251,463
1966,328
24496,1446
24499,183
22456,406
32698,844
6089,1297
12237,1012
24526,121
24528,233
2008,485
20444,484
22495,319
16358,987
26599,962
30699,588
26604,247
30703,277
28656,905
4084,267
24568,375
28666,353
