23554,3.0
7176,3.0
27661,3.25
25107,2.33
30740,2.38
6172,3.29
16219,3.86
23588,3.29
11306,4.0
28207,3.38
12853,2.33
4663,2.57
12344,2.86
7226,3.33
24128,2.89
19532,3.33
5560,4.0
10328,4.5
18022,3.22
18544,3.71
14455,3.67
20088,3.57
8315,3.11
20610,3.0
20113,3.4
24725,2.78
12951,2.33
25372,3.0
3248,2.67
27314,3.33
11445,4.25
18614,3.57
24252,2.33
192,2.5
20162,3.5
16069,4.13
7366,3.75
32455,2.0
6868,3.14
25817,3.0
3803,3.78
26862,2.56
26872,2.8
250,1.5
23082,3.57
3838,4.0
22274,4.0
28936,2.0
13581,2.0
11546,3.0
20764,2.5
18207,3.0
1829,3.0
19243,2.67
3374,2.5
30519,2.5
3390,3.0
321,2.5
18755,4.0
13640,2.71
18487,2.67
29527,3.63
9563,2.67
21340,3.13
30559,3.25
32610,3.0
21859,2.5
29031,2.0
8040,3.11
17259,2.67
12142,3.75
16245,2.0
22919,3.0
14749,3.11
4510,3.17
27632,3.0
6574,2.67
16798,3.22
12726,1.67
15287,3.63
25528,1.75
11712,3.56
13772,3.6
26064,4.75
17364,4.0
2007,2.83
26106,2.86
2014,2.89
26596,3.67
16873,3.33
25578,2.67
4076,3.8
19437,2.56
32240,3.43
9713,1.33
26098,3.63
20986,2.83
3070,3.0
