Node,Load of node by messages routed
413817346427927652917540355305728199276681436641,3518
416958734504820412237613936862347390553839209589,3586
238762485414077039748639131392979361198175517798,3067
258475830846001901864808792210014011630055139463,3172
947208306398890867742609288813032985839575571961,3330
753269322106378479949387475784805988667582437379,3284
1080265112172385412081817285473285735759740734758,3321
229455627977456926110063350607673309996168885394,2937
1163302336250722602347375014972695273094618352740,3364
815137380076189480299178254623142588515578827965,3127
1001479592700379784786551349326533869525400208359,3724
564219946642269790794157860521429585163865480454,3071
1386457605080477850232003599319811241276709027966,2898
1367218296642222712251326622829694413634110676735,2915
939225452159512734219076401651153098319877763971,3248
1000110809630909643152122650775023225404319301689,3655
333509947390191855978384860449372804214194790128,3442
1177365557494898196301549176116160251760398684574,3373
410190684495508471285601788458054062327641389731,3455
1102679543679949907203824436751566277007686979685,3349
759209668822850361489201003009089217847401793577,3305
476505899138035716175341251610351043747410119318,3550
805506198095165102468905832700419916395561302749,3169
773786490516779373753725752637717326411533831223,3404
364831624972898523663333340776146722251531141058,3516
964934948097446779989480181116694408723032138111,3473
997552627409256886158844420863921997980965636394,3591
326647498722570654885826532698955803235309385873,3381
955386738412024834686162237618186238039709400499,3395
771678728493871486042943630675680914861520948905,3342
503770581639413157400399865864044861251991175896,3546
1130632517008198538683958137389227040036833787708,3406
942008694028914152667223913793345489955182252588,3264
827212894800221590019405069333512016571282676072,3187
320605136104187640717010272753363256976125507157,3254
290699908072287313567333299768323240406006011982,3141
311924507308814619662476660995725786508050044352,3199
388488095290818066680194785839437175606206932531,3490
51613622059996442956193817139253622751445513969,3067
1337826811229422871735313368163260108500910953705,2936
577329371449094933644616151775379936130101891598,3061
656415162463329706428414969230789262731491132487,3310
526430182169526339675179283881836124767865289586,3251
1428244373402724982408791710723362161000939863522,3105
906910303680842275498754240574949863018398449902,3035
730948440522785748058442513242793931666871629655,3073
742211052918537479716487100892298940907773952727,3202
128818846033068152629108872529302314875073541667,3058
1223662214927120119849121735269772566024894057148,3406
192486859074430122483437973352247948117525639810,3003
923355290772968689813479414907878474497953134033,3233
1408205361921112605898943207518360366525775859543,2974
613967374616276821458635753616513397742051046606,3113
640041295228493821311926984369045055025382432426,3312
165012222753044190365444761722700845257749850159,3099
242133501310227302232101223512652404572793079335,3122
1110513150180353771911263987171355094097369492045,3473
711669629927341834863063757221368213073455365593,2949
47229024597746323229815515872701325504943040355,3070
1197542357978861451471850341678711063715585866464,3415
623608180403108817481983197721818249372335724992,3188
15060763139325989730545709531725960901192234494,3074
359718124106229864956296253865000425987093743374,3453
723542739508864721136070352657603448537014442214,3013
312166717791938827238815654536157344332416795246,3260
1280573308902204560149937185618738958676909657476,3240
8248924208951019419226688772700707581323982096,3074
34735999371474712859250081804873521680779899685,3076
321135838593293174371977516808573202524286543332,3312
865347825615156232702217492283865323272201823555,2982
24075932463383357746834832469430192051098513157,3086
1440054018764718668118760497688881209617688701672,3057
1187926271077114637762859074958727628932224183312,3376
1235779424873918870784224430578450437735297576154,3471
870892406325030652129289424707728109377589014238,2973
708847988973641471592488940500235950450514049078,2891
67686302772738819352437319596503288970428348023,3055
151768699355783321267322792542748404239711444757,3122
454601697762849867749843053029158608472805320217,3585
1018222305725090789006311491635566087302190367752,3616
1108309630210018422404683026020300284751595336100,3411
989661114149075255442110267621204565989689896767,3537
88067758181201526587771023139406040580959830380,3120
1423337974768880961917170269939999425859611732972,3042
436568244101817340305425469110871434527554410170,3568
235029776352054847114156496740561534567385400914,2999
1336665875090283398186332285504474176643669490594,2860
655866892790888518962383805044498982945676909270,3242
1091004683036943772747846252495799454045515638491,3382
841369609979063432970838711516247423518172467728,3187
387335134205753755797156300743401615178755304577,3431
1142579925654919626785555742015343528520509980010,3381
1122828709991982092859961357983664356561797175547,3337
307104003664129160728880335381202350236043532290,3168
1234990544456764410771956609447564640806743425577,3005
1181924809620750954049564730482928448189449292609,2729
1387843886878721794385032674360906386252706517900,3296
662985072420405381452008913755443700458334064913,3577
988359008782857319990579277705959753159265788512,3082
1218148170441365553605173152494765698027312292397,2813
529382935524177696940091899677096105594409597947,3247
644800327221332073322276253339723076901782927415,3491
837369060453725046877808651687956562874940707738,3023
261523335965723423194243186299237558478502827471,3125
802472841360521190273657274950589447271713130347,3209
279933547045786479951139317311114037958601989397,3179
1198523219230741705254570592588003625102545547832,2694
266238960449305366652244655036391480051304553366,3114
963825729000461496183169929185059514754090047451,3120
498035456095265673174694981733577265250546349410,3504
1146404241262236189259749062166577314152380376577,2560
607804375399202462383400513493143864461535209418,3217
537802312638434383079880761505190480916430490714,3292
1431989237389838399098808900672365508821671169488,3367
365319293056772844093212870336998577533715308139,3207
614053944237696610269410693462899217112518273674,3288
1432781287363041188854420297734051080583277015417,3424
1297916444688740146420125722735211976861333728802,3062
838943114224234446790465223448128372667055498511,3008
2126940781769819909458280802703055450022597930,3383
224548680369456521783257622357558003226919041213,3074
1125929534966530282629578905173066223656400638841,2468
821671777051027083297961773470377149112221307275,3167
1292158342606173487348479556769918688633903721179,3089
252786174925500727664613563909984252893169362001,3100
320480276311581828194524998005931169762109652025,3230
1124815558831718756158272421218855524243160555906,2415
110019998790694568894101897686633376034940703885,3125
1329181358708942989366778987483094377834361509840,3161
626138864652761208327364652525201562484086541566,3422
410155491039153855872791005725296136629239111345,3381
928387904479239078164932547533027844431393451884,2935
604143948719526696505109953503685829541130448679,3143
1334908778644906128930489800444957577911973016137,3215
953984127769368775423809971562824034650235436259,3130
1407600238577213680385247375834672486481908299849,3261
965217000066263699337036589813836656461103171776,3167
407190852600631609873024160982205726080103731858,3304
694931382075890394865976857483701204191287585471,3473
1351233870968849394229937748185125231139624992534,3275
241134612921841795513030327847257682123212160073,3038
1041401661953322169247135230154274807162323498489,2707
1307272101253279032437700582445245759974484282166,3117
1212741598583591917289069924678393424114901403679,2753
718725613937715407327520861448038234835198628649,3518
766384213759842927797119195041414279646510251901,3326
1240979285978688480629369970379786983501369949039,3056
28711718327809745246126764532353615458600460123,3391
1226598567748798510837070282269363017411212559402,2883
469164418431380615755829821292521930610002833903,3453
486691389339360303598511326503484558288896139396,3514
1180962824234811282728988320456938198800710527842,2663
558159281297186541019889458853767585730750381720,3317
1089123393293647396748010519634196224994082721983,2432
1028621695445695457398901568586482162876508148323,2899
1166841783675480483313597778661562732693561682491,2607
397089032403642357840483329672209805381177186064,3251
134921196834846518713584291055914419225744297625,3098
1228174133974087177261824387911335435949993611670,2948
46750124318080436939761750388916091925606386408,3428
223803079382817558016769486665520922579885633052,3003
1096437147347884642838481003975424338243022180632,2511
220379415665474778332266063467225720077426776482,2932
930934316088363229667540908963675939466505328900,2998
156628507434592997643321080205559005181409548729,3159
451629634585204949228259661902136843068201968112,3329
1026247834330355141927320984692686194601235173741,2841
983775533652079604115962426523740145737020884284,3119
189214487943828122166635349244220272567076197026,3107
1327076225632474232852452754331306464547118013474,3102
1268273865956116574426068559221252665879195584698,2974
466900607562364132376457150871115714430964188944,3382
533425709911101854871076113137025888883205340783,3306
1006974545447956839710404742716570583430368191535,2932
584460089107234717727485173512912477994124109499,3105
895847246202525509398984953470049820621238050209,3067
808161458016026892546135091881916752759290109563,3135
660119546812915879069884214646379024460574092695,3514
1143578424029827887352999986724104081718438785087,2493
1416771152437098880006029186359772521031794027332,3322
341119452971091865799262798181346588853318303548,3294
946483317838271160066802437990656776209447121698,3061
614079509044714200459021333118525331867957893131,3368
62134704337740934162565421062737420101380187570,3477
601349106977145753368635939239963097446893204782,3077
1290577139763260176385719205721444192821606807299,3040
1389771903998062925474484171366765673079603593310,3365
95034774050094751719341330525280395719924542792,3157
946275280941011373000968723220083628899443741293,2999
648935707044116485629737714242557211668207428228,3540
973362831711208977149618599289030238384862464819,3132
813573154037781042847799644264708125753765909078,3100
30766781145523338621526857517814331679520061834,3424
411458162472284008645726399287755255086317326383,3534
1455885945662965642552086232572355916183800133774,3147
302344383196415090134210230009464227644182256352,3275
184651781666178781798117495587775329638877837836,3239
417776832031178170620640910670958990135403356964,3594
529693351682938790143458373167251442061203417005,3515
1131565640155812009522357965190699929067026219251,2685
844032955806513724493546948175534537970724937551,3478
1130310489257227445499650180373793708587854995958,2616
778464504360665519559660776554214601196596610070,3411
66579731843983153928154271177456104124148542841,3402
941984181366652340088964033722625349116595770403,3272
319910438321572231264094356139356474193668873577,3457
514263236397890645697079067581154790752416674231,3509
968925649339233556369064848682930640305331851771,3383
1367500525468355796194362122060866525253556063681,2968
420317096547407859520331531257398395474982885623,3641
567295358206051388861818650659272075737265774009,3537
57241025703134485926084025103734582766159923144,3268
308194815606289660429255692464389220311920732125,3397
1242858569227154995443235698175046734379772336973,2751
537474040226057531147792286076724465950925976950,3576
376109420513479162180997624844819231158522518591,3361
386709795612038273589975632299255187196645671628,3558
1198906809494646074404448164846436180027784603831,2732
403152774816296104748465757234163964923334378620,3485
1125959977618580188998838301659435243348789565481,2636
731260285157052055491087424638139534238957766993,3503
1282635277152633721794571688345441525214581130534,2731
349404969895785240296132497629644323134627209706,3189
1286931698571412767697865755466586038499992329638,2858
1395216736702840867295606135748700298622675302642,3063
1321716302468990135787195389939019166716386664853,3019
744523069295811540280432777050625019134138944120,3571
848784084105341605922908188618162683898264117594,3545
653836049254866789997960114774179313072689383887,3718
632610130275127664967319922351866131934667153072,3723
1306588023080715110780772331166915830088801752450,2966
306119548525665382183452856045785086125792368956,3338
1315281896817509545852547113621047639552691032813,3042
1326817905589659134566267017158140574211686386935,3079
1420338225130964377100685500673363568847028013995,3111
46242323465463691538372002427069171258193410292,3210
741939487458023265423306491120839448355954466483,3560
144240205557023439573781088189193655815254518925,3422
1125806437336075318126152719122248192537664535651,2576
1166678911378125043260033230229525379137001742577,2681
279651944660526007812999366910853573914362164019,3118
501626149787744414267984355868443677220197638627,3597
382573306523771400289346569604877783305511947603,3436
363686590230606798012463078731887689213506470883,3208
1329958322223359522860966402324430531390031459226,3148
1292984817663437938690715791217435944461023532698,2922
115234846749487356723799625925566138898793009209,3529
1394561125057681975665837676988696742019626515071,2988
1098633793289775875217182263313479097282006296251,2703
934143812070049977188481495359522346124928096626,3291
167457043608713713089223887266981175483739735910,3257
688986634111776447551340886435636918803478034426,3576
7081468203137535946429084657846924201361325524,3177
1192117885097152058795241574091081051561519363296,2671
1191942654685366207758792259041096643108172008,3207
965122745976828792303018484518765538531183585129,3317
1354582248371692839713806088712954555611034356747,3091
610450125510194620064269205958654576469709056730,3659
382587491499168465785839360813677582942530926751,3491
442938890336122938495154348601701150084392685008,3711
300100164392689067285656309533095485469856832368,3210
600587144810173503322486334935550749053477488891,3592
86791933261968796755636622768700447911065959467,3553
370256092052975139728006009487358663055586788631,3279
1283764295319602988646390795454584976653813518527,2793
837790837774821277263613650388417227979793478976,3412
1294540101814033149644101713864260417708499704922,2992
1120716483865338139068241393377524163353187359680,2574
960304707433702242732908106617814321842198562388,3247
1418494012920120714079988935394449849081960013164,3043
67072099887569016923999588060842066970061563102,3475
34470188750018270805479962666640229507994731902,3152
709701241589771946673171051954924463492146211126,3716
779837104829215731564822146053466029784124999923,3487
662521726865819192159189662238110020281970492077,3598
237737986811504957156439370575199111608341612283,3029
831391858728283447430345426756890070649534225671,3340
1259407170496455694527541472179050258602535989695,2676
165404026635101440371372858790425470397478020414,3198
692601154721651117202038184076525494982338210267,3647
578134812892283989570368809057115298068486017849,3591
766216939421130685864787515776313967302813556674,3514
818451540540984321721548842985502144647406895699,3333
1050636284463363250667743985627643838603149251265,2862
879598860919547885419169710526404781437549455708,3366
298684162957473496261866597946865177091058877025,3149
1134243689784889952466557006619173010973584354436,2761
208279751863654011104377377177682855298996052339,3201
95913006209864457475076319145923256684740539626,3624
266010491980506677242121712874189224682390365090,3050
59822328370569440454380054694344098993931952576,3330
474030690505874593885903959031715460931116853659,3536
876166620489200321126730268084095283739700374802,3293
725126758584464056303102949915100548139791941646,2903
1446670369275487240620187534678542029079734947871,2930
830217248582820674220076819932703978997573217079,3039
594984349198568885352651678976708517327465931963,2773
198682908702704140321139072227764127238481307373,3021
842921102065000906541875996062667621405594131821,3154
138977680551848905196595059618980836084142308376,2954
197459805743014978868011045703922322402210431946,2964
472543675699064189222898006220635047533569083938,2870
1127772550084434458075754728208757269410589962878,2690
4928360825731671891642685258732943511694288068,2976
1373091782433568162975402020039242989714726812125,2916
59790883863798980425392169849236119843267406947,3002
1254321852292536891275745604832312154275440034719,2741
951161909159428823625970071765762141260608322130,3290
1243175862203537523710342601213825222416800279939,2693
411925829248050692340154885529210847901264782768,2941
661662488726382154250691563864562845787171066996,2870
742976282018457536114734091137893870417158470608,2904
727262052929670045980649817262332728669496430614,2961
1143331012478269478057082542270234658065369577732,2748
641304935878597149361073635161742335166883667981,2814
323375418908334706403115695568400166904222353108,3049
1164340103918043569737774031841127697971772431580,2744
195511800854783235596744083889627375719324034922,2985
1020556735642961232766778660400742235083107144712,3134
319625680328097052328398575428543469646015975697,2993
769261107620880499919300170516227663830349643643,3035
2339255522556350804768236145962522744593111197,2914
708594618717015244165947887181255001925321369816,2643
213929086465407622665109765519778225525359409000,2992
264585196686994293817336101769051746543246924502,3115
674079208791013659992954436318832359427724236096,2739
525348006361160673328691240611762180160080284888,2885
1098843585513447183805784284771628691804670198276,2697
972632877042987558571292207179314896295047015139,3261
928709051209107609356482801642004575714276985854,3350
1127859804672824722655105904963255079718854679040,2684
388372474236801542132417713182076867217558499116,2982
1387831125575355668550496604648063806037347976455,2954
305955600840482688037004851265681166642830078361,2982
549143347282776547154973385747037815674016582722,2792
713395507131383724735156719862011877965730496850,2718
1060191100443908888536225882236781326454283137921,2822
254450104604327173155219677618480391922631841731,3010
226665863455998899634638685768712948642334655078,3108
609558511575726135271828396512699387656835573138,2816
887137297462133698365025729873310670739807272514,3167
923858456418987896441165958517532974084684223846,3297
223048664393557154505020513977641731877225490092,3052
382905299735756016632412934759718939041403123368,2955
739779620163410102012640053916348039835648852704,2857
1302453861118075345370283359606497954862921116109,2565
607185793855751842599255479893520685644134542099,2758
719706780704892954136932518917302482794530542108,2798
60449315737772329297741182920469414310240872347,3050
1355107920681489267748411031093667621340524422682,2675
488302824836586767037905026882677685413533609098,2846
243174421367316239135887005455391063221602148826,3103
974601246679173820942985409028991794084941618872,3393
973333401631896172217355769523742251306438447981,3334
44153535131575827924585752740494102669234919635,2961
45726458737984609236780537172056280775851056462,3020
1397748594076976559579057602590379153307948324744,3013
1219900353219102789755289289117348749528982368842,2598
1411599090760534729679948787643348749951981652219,2953
1249316508820509015167060592417653403526671892788,2737
440690493838436377162099983669641314686868189811,2909
687483583828579798794071369167760408378062405064,2592
1228577556126358498104304175772972858347033538277,2640
507098285475753400816785730334817295109519404604,2881
255050521441570838231204022651178576436337863619,3060
1425892190183160502472489719657978793311905423502,2867
342496173354123995199798999748390109511176448139,3065
1259067674200526177821546898678283094323884498105,2800
626716698287979344242688242459080878739210777246,2870
778196878495727305990238007884272393887126335754,3091
863144219024587544173970180066355830032215741686,3159
1420674245367649905459122947869919214985634719359,2803
1305197119625271599683535278105929020560473731591,2621
870574435454439468273881053534685881649888723375,3118
352198365640647882095711215575290169286887939975,3126
144081278606047760918788967931863242965355144020,3025
993254725845005999585455946953621115179565972006,3208
1373003615901292874399874255603709264540804399646,2856
510279031905604774107846307532783725765186475234,2948
720319788795228597093616983143791102044497098837,2855
134404391810212755682790105317390958259992523038,2889
1205230382169398395611734337392813224782736460386,2606
906793798150025377397913696975591334762368910430,3225
467419835262060843290841392631281414859459250936,2810
1364285842667070611758426840370419651493496915580,2721
1235431588251481838443152593111443553738091942002,2635
746572432031579072227812601738876997571204985786,2960
15923655807304402368097684923028039168433544195,3027
1365937719199647256481637698874922067957744730451,2790
17590743199415958387637923403944043945290260947,3082
1330349257420996619394680804124427997712029759104,2621
1194698888715377644320057984132048416019519542184,2565
839133027499021148586787462764161295258883108610,3093
